"fid","username","reaction_count","reply_count","reaction_reply_ratio","url","text"
"815082","null","402","483","0.8322981366459627","null"," Ôi zời ơi! Bài viết này rất đẹp và ấn tượng!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/92.jpg"
"396357","<a href=""https://warpcast.com/baogia"" target=""_blank"">baogia</a>","402","168","2.392857142857143","<a href=""https://warpcast.com/baogia/0x689928de"" target=""_blank"">https://warpcast.com/baogia/0x689928de</a>","Mint Untitled-1230 for free ✨\n\nhttps://far.quest/contracts/degen/untitled-1230-4"
"575542","<a href=""https://warpcast.com/bichngoc87"" target=""_blank"">bichngoc87</a>","401","570","0.7035087719298245","<a href=""https://warpcast.com/bichngoc87/0x876e37ae"" target=""_blank"">https://warpcast.com/bichngoc87/0x876e37ae</a>","Cảm ơn vì tất cả, món quà này dành cho mày.  Điên rồi!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/65.jpg"
"575554","<a href=""https://warpcast.com/hoalinh66"" target=""_blank"">hoalinh66</a>","401","504","0.7956349206349206","<a href=""https://warpcast.com/hoalinh66/0xe17bfb56"" target=""_blank"">https://warpcast.com/hoalinh66/0xe17bfb56</a>","Gây ấn tượng mạnh mẽ ngay từ cái nhìn đầu tiên! chu cha choy oi! 👋😆❤️🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/45.jpg"
"514413","<a href=""https://warpcast.com/nhung66"" target=""_blank"">nhung66</a>","401","481","0.8336798336798337","<a href=""https://warpcast.com/nhung66/0x7ddf29d2"" target=""_blank"">https://warpcast.com/nhung66/0x7ddf29d2</a>"," Cố gắng lên! Bài viết này khiến mình cảm thấy vui vẻ và lạc quan hơn!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/38.jpg"
"324703","<a href=""https://warpcast.com/trantrunghieu.eth"" target=""_blank"">trantrunghieu.eth</a>","401","190","2.110526315789474","<a href=""https://warpcast.com/trantrunghieu.eth/0xdaa9eb2d"" target=""_blank"">https://warpcast.com/trantrunghieu.eth/0xdaa9eb2d</a>","https://www.earnalliance.com/referrals/CN94JF?utm_campaign=referral&utm_medium=copy&utm_source=referral-page"
"129","<a href=""https://warpcast.com/phil"" target=""_blank"">phil</a>","401","88","4.556818181818182","<a href=""https://warpcast.com/phil/0xc887fef1"" target=""_blank"">https://warpcast.com/phil/0xc887fef1</a>","sold my car just in time to never drive again"
"512821","<a href=""https://warpcast.com/kimlien221"" target=""_blank"">kimlien221</a>","400","542","0.7380073800738007","<a href=""https://warpcast.com/kimlien221/0x685788ee"" target=""_blank"">https://warpcast.com/kimlien221/0x685788ee</a>","tôi sẽ tiếp tục theo dõi bài viết của anh để học hỏi thêm! 😍😆 Ugh!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/48.jpg"
"604614","<a href=""https://warpcast.com/meobeo2"" target=""_blank"">meobeo2</a>","400","145","2.7586206896551726","<a href=""https://warpcast.com/meobeo2/0xc87d4b99"" target=""_blank"">https://warpcast.com/meobeo2/0xc87d4b99</a>","làm miếng dưa tráng miệng đi Ạ"
"528006","<a href=""https://warpcast.com/suniha"" target=""_blank"">suniha</a>","400","106","3.7735849056603774","<a href=""https://warpcast.com/suniha/0xa13f1ef8"" target=""_blank"">https://warpcast.com/suniha/0xa13f1ef8</a>","Easy music NFT creation. Seamless aggregation.\n\nDeploy your music NFT in minutes with full music metadata and automatic integration with @oohlala.lens .lens and more, only in hq.decent.xyz ⚡️ "
"457","<a href=""https://warpcast.com/zachterrell"" target=""_blank"">zachterrell</a>","400","70","5.714285714285714","<a href=""https://warpcast.com/zachterrell/0x37c62abd"" target=""_blank"">https://warpcast.com/zachterrell/0x37c62abd</a>","okay I lasted 6 months"
"512850","<a href=""https://warpcast.com/camtu"" target=""_blank"">camtu</a>","399","526","0.7585551330798479","<a href=""https://warpcast.com/camtu/0xee5c77ca"" target=""_blank"">https://warpcast.com/camtu/0xee5c77ca</a>","I'm thoroughly impressed by your work! 😅😂 Boffo!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/11.jpg"
"810638","<a href=""https://warpcast.com/latmat"" target=""_blank"">latmat</a>","399","501","0.7964071856287425","<a href=""https://warpcast.com/latmat/0x2817a872"" target=""_blank"">https://warpcast.com/latmat/0x2817a872</a>","Today was great 🤩 Bái phục!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/111.jpg"
"501771","<a href=""https://warpcast.com/ngocdiemrung"" target=""_blank"">ngocdiemrung</a>","399","185","2.156756756756757","<a href=""https://warpcast.com/ngocdiemrung/0x3b017725"" target=""_blank"">https://warpcast.com/ngocdiemrung/0x3b017725</a>","Chơi luôn! 🤭❤️‍🔥🥰 Tôi hoàn toàn đồng ý với người!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/53.jpg"
"522742","<a href=""https://warpcast.com/diemquan"" target=""_blank"">diemquan</a>","399","114","3.5","<a href=""https://warpcast.com/diemquan/0xc755ed4b"" target=""_blank"">https://warpcast.com/diemquan/0xc755ed4b</a>","J8Tp8bM3T2r4V-iezDSnto1AMtBd3jb6byD-nMmq1S29afn5uL8fZKrDUjm3Ep5X "
"602","<a href=""https://warpcast.com/betashop.eth"" target=""_blank"">betashop.eth</a>","399","92","4.336956521739131","<a href=""https://warpcast.com/betashop.eth/0x0fa1f08c"" target=""_blank"">https://warpcast.com/betashop.eth/0x0fa1f08c</a>","Hi hi!\n\n is building lots of stuff into Rainbow Wallet that will make Moxie claims and Fan Token transactions (approving in Rainbow) much easier\n\nwhat else would you like to see Rainbow add for Moxie and Fan Tokens?\n\ncc "
"576","<a href=""https://warpcast.com/nonlinear.eth"" target=""_blank"">nonlinear.eth</a>","399","79","5.050632911392405","<a href=""https://warpcast.com/nonlinear.eth/0xc3a08999"" target=""_blank"">https://warpcast.com/nonlinear.eth/0xc3a08999</a>","🥲"
"359","<a href=""https://warpcast.com/pushix"" target=""_blank"">pushix</a>","399","69","5.782608695652174","<a href=""https://warpcast.com/pushix/0xc719fcc5"" target=""_blank"">https://warpcast.com/pushix/0xc719fcc5</a>","Been using zed.dev for 2 days and I haven't yet switched back to neovim. Some kind of record, let's see if i last 2 weeks."
"1325","<a href=""https://warpcast.com/cassie"" target=""_blank"">cassie</a>","399","57","7","<a href=""https://warpcast.com/cassie/0x6dfbc883"" target=""_blank"">https://warpcast.com/cassie/0x6dfbc883</a>","god bless america\n\nhttps://www.usatoday.com/story/news/nation/2024/07/10/12-gauge-ammo-vending-machines-debut-in-grocery-stores/74358419007/"
"513005","<a href=""https://warpcast.com/tuankhanh"" target=""_blank"">tuankhanh</a>","398","533","0.7467166979362101","<a href=""https://warpcast.com/tuankhanh/0xfb440ad3"" target=""_blank"">https://warpcast.com/tuankhanh/0xfb440ad3</a>","Cảm ơn cậu đã quan tâm đến những câu hỏi của mình! Ghét quá! 💯🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/88.jpg"
"473933","<a href=""https://warpcast.com/bedautay"" target=""_blank"">bedautay</a>","398","390","1.0205128205128204","<a href=""https://warpcast.com/bedautay/0xb5b663ae"" target=""_blank"">https://warpcast.com/bedautay/0xb5b663ae</a>","Live look at this week's Now Network leaderboard  🏅\n\nAre you earning XP yet? \n\n@thenowpass holders are just a click away from getting started ⬇️\nhttp://now.network https://ik.imagekit.io/lens/media-snapshot/6e22f601f26871129ab59c75d975aa52dca5043f6667df9a83de4c0771c3c555.png"
"500698","<a href=""https://warpcast.com/kimtan18"" target=""_blank"">kimtan18</a>","398","316","1.259493670886076","<a href=""https://warpcast.com/kimtan18/0x2df94cc4"" target=""_blank"">https://warpcast.com/kimtan18/0x2df94cc4</a>","hoa dep neh"
"575404","<a href=""https://warpcast.com/thanhnhi8"" target=""_blank"">thanhnhi8</a>","397","488","0.8135245901639344","<a href=""https://warpcast.com/thanhnhi8/0xea5ac685"" target=""_blank"">https://warpcast.com/thanhnhi8/0xea5ac685</a>","Afternoon, beautiful souls! Hay dữ chị! ❤️🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/57.jpg"
"484364","<a href=""https://warpcast.com/meefoi"" target=""_blank"">meefoi</a>","397","161","2.4658385093167703","<a href=""https://warpcast.com/meefoi/0x2dfce58d"" target=""_blank"">https://warpcast.com/meefoi/0x2dfce58d</a>",""
"194410","<a href=""https://warpcast.com/jira"" target=""_blank"">jira</a>","397","15","26.466666666666665","<a href=""https://warpcast.com/jira/0xcda0f03e"" target=""_blank"">https://warpcast.com/jira/0xcda0f03e</a>","Are you here because you need someone.\nOr because you need me?\n🫰🥺"
"602457","<a href=""https://warpcast.com/meobeo1"" target=""_blank"">meobeo1</a>","396","165","2.4","<a href=""https://warpcast.com/meobeo1/0xb26dcd09"" target=""_blank"">https://warpcast.com/meobeo1/0xb26dcd09</a>","hello buổi sáng cuối tuần🎭"
"501241","<a href=""https://warpcast.com/yenngoc"" target=""_blank"">yenngoc</a>","396","138","2.869565217391304","<a href=""https://warpcast.com/yenngoc/0x17f1a74b"" target=""_blank"">https://warpcast.com/yenngoc/0x17f1a74b</a>","Fandango! ❤️‍🔥😁 Câu hỏi của mi rất hay!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/92.jpg"
"604614","<a href=""https://warpcast.com/meobeo2"" target=""_blank"">meobeo2</a>","396","137","2.8905109489051095","<a href=""https://warpcast.com/meobeo2/0x3e3b3ddb"" target=""_blank"">https://warpcast.com/meobeo2/0x3e3b3ddb</a>","mint ạ\n\nhttps://zora.co/collect/zora:0x3ebc2578aaa3722842e4705bf2fe019b1d7de153/6?referrer=0x4d85e4F760fb58E380f02657AE5Aafb8bd010601"
"478802","<a href=""https://warpcast.com/iamkenny"" target=""_blank"">iamkenny</a>","396","4","99","<a href=""https://warpcast.com/iamkenny/0x7c0598bd"" target=""_blank"">https://warpcast.com/iamkenny/0x7c0598bd</a>","I and  cooking $SOCIAL in the summer 😁😁"
"3","<a href=""https://warpcast.com/dwr.eth"" target=""_blank"">dwr.eth</a>","395","132","2.992424242424242","<a href=""https://warpcast.com/dwr.eth/0x9e6258fb"" target=""_blank"">https://warpcast.com/dwr.eth/0x9e6258fb</a>","Would love to see more feature request lists ranked.\n\nReply to this cast!\n\nAny detail why it’s helpful is really valuable context."
"234616","<a href=""https://warpcast.com/pichi"" target=""_blank"">pichi</a>","395","132","2.992424242424242","<a href=""https://warpcast.com/pichi/0x7cf7e173"" target=""_blank"">https://warpcast.com/pichi/0x7cf7e173</a>","And now back to our regularly scheduled program!\n\n/anime-manga subscribers, drop a comment to enter the raffle for 1000 $DEGEN \n\nRaffle takes place Tuesday at 11:00 PM UTC (aka one hour before degen tip reset!) Good luck and enjoy your anime today!\n\nhttps://far.quest/contracts/degen/anime-manga-channel-raffle--11"
"576","<a href=""https://warpcast.com/nonlinear.eth"" target=""_blank"">nonlinear.eth</a>","395","104","3.798076923076923","<a href=""https://warpcast.com/nonlinear.eth/0x546738a4"" target=""_blank"">https://warpcast.com/nonlinear.eth/0x546738a4</a>","plz  stop sending me this shit"
"527115","<a href=""https://warpcast.com/nefise"" target=""_blank"">nefise</a>","395","50","7.9","<a href=""https://warpcast.com/nefise/0x6e93b5e7"" target=""_blank"">https://warpcast.com/nefise/0x6e93b5e7</a>","Good morning my dear friends.. I wish you all a happy and peaceful day🥰🫶 This is 📍Grönland📍 Arctic Memories ...I am sending you a wonderful image that will cool you down in this hot weather🧣🧤🥶🩵❄🌬🌨☃️🧊🗻"
"20910","<a href=""https://warpcast.com/zora"" target=""_blank"">zora</a>","395","37","10.675675675675675","<a href=""https://warpcast.com/zora/0x945f1bc1"" target=""_blank"">https://warpcast.com/zora/0x945f1bc1</a>","When the mint ends, the magic begins.\n\nIntroducing a new era for secondary markets and secondary rewards for creators, powered by Uniswap."
"575489","<a href=""https://warpcast.com/myha66"" target=""_blank"">myha66</a>","394","511","0.7710371819960861","<a href=""https://warpcast.com/myha66/0xff0dc831"" target=""_blank"">https://warpcast.com/myha66/0xff0dc831</a>","fen đã nghĩ về những mục tiêu lớn hơn của mình trong tương lai trong ngày hôm nay chưa? 😘 Rad!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/41.jpg"
"250369","<a href=""https://warpcast.com/captain97"" target=""_blank"">captain97</a>","394","461","0.8546637744034707","<a href=""https://warpcast.com/captain97/0x9652e93c"" target=""_blank"">https://warpcast.com/captain97/0x9652e93c</a>"," Hạnh phúc quá! tui cười sái quai hàm khi đọc bài viết này!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/2.jpg"
"321174","<a href=""https://warpcast.com/daohongocquy"" target=""_blank"">daohongocquy</a>","394","426","0.9248826291079812","<a href=""https://warpcast.com/daohongocquy/0x9df72584"" target=""_blank"">https://warpcast.com/daohongocquy/0x9df72584</a>","Start your day with a grateful heart and a positive mindset. 😝 Egad!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/75.jpg"
"602457","<a href=""https://warpcast.com/meobeo1"" target=""_blank"">meobeo1</a>","394","164","2.402439024390244","<a href=""https://warpcast.com/meobeo1/0x078673c5"" target=""_blank"">https://warpcast.com/meobeo1/0x078673c5</a>","gm\nlàm ly cf sáng thôi ạ"
"3621","<a href=""https://warpcast.com/horsefacts.eth"" target=""_blank"">horsefacts.eth</a>","394","5","78.8","<a href=""https://warpcast.com/horsefacts.eth/0x2c15e890"" target=""_blank"">https://warpcast.com/horsefacts.eth/0x2c15e890</a>","What is the most common, easily prevented error you see from smart contract developers and how should they avoid it?"
"815105","null","393","491","0.8004073319755601","null","chu cha mẹ ơi! 🤩🫡 tụi tao sẽ chia sẻ bài viết này cho anh bè của mình!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/25.jpg"
"543171","<a href=""https://warpcast.com/vanphuc"" target=""_blank"">vanphuc</a>","393","334","1.1766467065868262","<a href=""https://warpcast.com/vanphuc/0xc6540ff4"" target=""_blank"">https://warpcast.com/vanphuc/0xc6540ff4</a>","moi moi nguoi an toi nhe"
"604614","<a href=""https://warpcast.com/meobeo2"" target=""_blank"">meobeo2</a>","393","163","2.411042944785276","<a href=""https://warpcast.com/meobeo2/0xfdde9e5b"" target=""_blank"">https://warpcast.com/meobeo2/0xfdde9e5b</a>","mint cuối tuần\n\nhttps://zora.co/collect/zora:0xd22203f48eaefa7537fc23bc692416f8da29674b/2?referrer=0x354d4D759c49094f60D537bfD7177c05b70c20cC"
"602457","<a href=""https://warpcast.com/meobeo1"" target=""_blank"">meobeo1</a>","393","128","3.0703125","<a href=""https://warpcast.com/meobeo1/0x6c459663"" target=""_blank"">https://warpcast.com/meobeo1/0x6c459663</a>","gm\nxin mời mọi người"
"307834","<a href=""https://warpcast.com/trebor69"" target=""_blank"">trebor69</a>","393","121","3.2479338842975207","<a href=""https://warpcast.com/trebor69/0x6d20986e"" target=""_blank"">https://warpcast.com/trebor69/0x6d20986e</a>","3000 $DEGEN to someone who follows the channel and QT this cast by saying:\n\n“Im a /bullcaster, and you?”"
"575288","<a href=""https://warpcast.com/luuthuy77"" target=""_blank"">luuthuy77</a>","392","495","0.7919191919191919","<a href=""https://warpcast.com/luuthuy77/0x7bc6ef51"" target=""_blank"">https://warpcast.com/luuthuy77/0x7bc6ef51</a>","Ôi!  This is exactly what I needed to read today!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/27.jpg"
"524785","<a href=""https://warpcast.com/bundaum"" target=""_blank"">bundaum</a>","392","130","3.0153846153846153","<a href=""https://warpcast.com/bundaum/0xae7e6b18"" target=""_blank"">https://warpcast.com/bundaum/0xae7e6b18</a>","7dIr4s-mxXijFczQL_4K5on3HOM4kwtTAOhifU8Vq9w= "
"521504","<a href=""https://warpcast.com/jenniethanh"" target=""_blank"">jenniethanh</a>","392","90","4.355555555555555","<a href=""https://warpcast.com/jenniethanh/0x3e474df4"" target=""_blank"">https://warpcast.com/jenniethanh/0x3e474df4</a>","Check your Wildcard stats.  \nFrame by \nIf this is useful for you, give him a tip for promotion and support.ðŸ«¶"
"475275","<a href=""https://warpcast.com/barishco"" target=""_blank"">barishco</a>","392","9","43.55555555555556","<a href=""https://warpcast.com/barishco/0xad6557bb"" target=""_blank"">https://warpcast.com/barishco/0xad6557bb</a>","Waiting for $SOCIAL in this way....\n\n"
"234616","<a href=""https://warpcast.com/pichi"" target=""_blank"">pichi</a>","391","67","5.835820895522388","<a href=""https://warpcast.com/pichi/0x5b0cab09"" target=""_blank"">https://warpcast.com/pichi/0x5b0cab09</a>","My PFP was gorgeous again for 5 hours. You will be missed. \n\n\nhttps://farcaster.manifold.xyz/frame/3820105968"
"188506","<a href=""https://warpcast.com/claim"" target=""_blank"">claim</a>","391","59","6.627118644067797","<a href=""https://warpcast.com/claim/0x10f90597"" target=""_blank"">https://warpcast.com/claim/0x10f90597</a>","Delicious Chinese food - crayfish （Chilled Huadiao Wine）"
"476827","<a href=""https://warpcast.com/saskiaferla.eth"" target=""_blank"">saskiaferla.eth</a>","391","14","27.928571428571427","<a href=""https://warpcast.com/saskiaferla.eth/0x9829510c"" target=""_blank"">https://warpcast.com/saskiaferla.eth/0x9829510c</a>","Good morning, dear frens 🌞 Enjoy this beautiful day to the fullest! 😊 Have a wonderful time and keep Phavering 🦄 💜"
"815133","<a href=""https://warpcast.com/tanhuong"" target=""_blank"">tanhuong</a>","390","449","0.8685968819599109","<a href=""https://warpcast.com/tanhuong/0x21d6981e"" target=""_blank"">https://warpcast.com/tanhuong/0x21d6981e</a>"," Cảm ơn bồ đã mang đến tiếng cười cho mọi người! Ủa gì zây chòy!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/71.jpg"
"505014","<a href=""https://warpcast.com/xoaicrypto"" target=""_blank"">xoaicrypto</a>","390","326","1.196319018404908","<a href=""https://warpcast.com/xoaicrypto/0x41fd6f74"" target=""_blank"">https://warpcast.com/xoaicrypto/0x41fd6f74</a>",""
"454046","<a href=""https://warpcast.com/kanghwang"" target=""_blank"">kanghwang</a>","390","269","1.449814126394052","<a href=""https://warpcast.com/kanghwang/0x4777300a"" target=""_blank"">https://warpcast.com/kanghwang/0x4777300a</a>","Companies and funds on the stock exchange and the amount of BTC they store"
"604614","<a href=""https://warpcast.com/meobeo2"" target=""_blank"">meobeo2</a>","390","210","1.8571428571428572","<a href=""https://warpcast.com/meobeo2/0xb656b6b0"" target=""_blank"">https://warpcast.com/meobeo2/0xb656b6b0</a>","gm cả nhà yêu\n\nhttps://zora.co/collect/zora:0xe41f42b1790f34c2de8705d49ece9faba8baa73b/4?referrer=0x03e7980Bc634b52b9d616c58bC436431f3d4Ff0F"
"519009","<a href=""https://warpcast.com/tuyet16"" target=""_blank"">tuyet16</a>","390","109","3.5779816513761467","<a href=""https://warpcast.com/tuyet16/0x1be211f3"" target=""_blank"">https://warpcast.com/tuyet16/0x1be211f3</a>","Let's join $xion, guys. The project is quite delicious\nhttps://xion.bonusblock.io/"
"194","<a href=""https://warpcast.com/rish"" target=""_blank"">rish</a>","390","81","4.814814814814815","<a href=""https://warpcast.com/rish/0x27eca585"" target=""_blank"">https://warpcast.com/rish/0x27eca585</a>","Maine"
"7806","<a href=""https://warpcast.com/saska"" target=""_blank"">saska</a>","390","5","78","<a href=""https://warpcast.com/saska/0x5a646f99"" target=""_blank"">https://warpcast.com/saska/0x5a646f99</a>","paperhanded bitch tax 2.0 just in time"
"542764","<a href=""https://warpcast.com/ha08"" target=""_blank"">ha08</a>","389","350","1.1114285714285714","<a href=""https://warpcast.com/ha08/0x3ff1b98b"" target=""_blank"">https://warpcast.com/ha08/0x3ff1b98b</a>","helo ca nha"
"424218","<a href=""https://warpcast.com/thuantienty"" target=""_blank"">thuantienty</a>","389","280","1.3892857142857142","<a href=""https://warpcast.com/thuantienty/0xf88a2304"" target=""_blank"">https://warpcast.com/thuantienty/0xf88a2304</a>","Mint Cowboy dreamer"
"373708","<a href=""https://warpcast.com/picklove"" target=""_blank"">picklove</a>","389","226","1.7212389380530972","<a href=""https://warpcast.com/picklove/0xa21aa462"" target=""_blank"">https://warpcast.com/picklove/0xa21aa462</a>","Xu cà na!  mình mong sẽ học hỏi thêm được nhiều điều từ bro!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/104.jpg"
"427538","<a href=""https://warpcast.com/diemquynh"" target=""_blank"">diemquynh</a>","389","193","2.0155440414507773","<a href=""https://warpcast.com/diemquynh/0x2acc3664"" target=""_blank"">https://warpcast.com/diemquynh/0x2acc3664</a>","gm\nbuổi sáng tốt lành"
"363387","<a href=""https://warpcast.com/anhtoanlove"" target=""_blank"">anhtoanlove</a>","389","145","2.682758620689655","<a href=""https://warpcast.com/anhtoanlove/0x24df264a"" target=""_blank"">https://warpcast.com/anhtoanlove/0x24df264a</a>","“You’re off to great places, today is your day. Your mountain is waiting, so get on your way.” – Dr. Seuss https://img.upanh.tv/2024/05/14/photo_6204252547846356921_x.jpg"
"501241","<a href=""https://warpcast.com/yenngoc"" target=""_blank"">yenngoc</a>","389","89","4.370786516853933","<a href=""https://warpcast.com/yenngoc/0x1ae0dc4e"" target=""_blank"">https://warpcast.com/yenngoc/0x1ae0dc4e</a>","Hay hay nè các bạn"
"402105","<a href=""https://warpcast.com/bun203"" target=""_blank"">bun203</a>","388","495","0.7838383838383839","<a href=""https://warpcast.com/bun203/0x1888266b"" target=""_blank"">https://warpcast.com/bun203/0x1888266b</a>","Wowow! 🤑🫡 Quà này làm từ trái tim của tui.🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/1.jpg"
"402797","<a href=""https://warpcast.com/cuuxjnhdep"" target=""_blank"">cuuxjnhdep</a>","388","468","0.8290598290598291","<a href=""https://warpcast.com/cuuxjnhdep/0xed63a897"" target=""_blank"">https://warpcast.com/cuuxjnhdep/0xed63a897</a>","Hãy biến hôm nay thành một ngày quan trọng đối với giấc mơ và khát vọng của huynh. 🤣👋 Idol!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/64.jpg"
"511697","<a href=""https://warpcast.com/juhani"" target=""_blank"">juhani</a>","388","466","0.8326180257510729","<a href=""https://warpcast.com/juhani/0xc3215d71"" target=""_blank"">https://warpcast.com/juhani/0xc3215d71</a>","tụi tao rất thích bài viết này!  Ơ quá!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/11.jpg"
"429669","<a href=""https://warpcast.com/puca"" target=""_blank"">puca</a>","388","438","0.8858447488584474","<a href=""https://warpcast.com/puca/0xb6c83b8e"" target=""_blank"">https://warpcast.com/puca/0xb6c83b8e</a>"," tui sẽ tiếp tục theo dõi bài viết của sếp! Dễ thương quá!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/96.jpg"
"500897","<a href=""https://warpcast.com/nhibaby"" target=""_blank"">nhibaby</a>","388","243","1.5967078189300412","<a href=""https://warpcast.com/nhibaby/0x701e3d26"" target=""_blank"">https://warpcast.com/nhibaby/0x701e3d26</a>","Mỗi từ trong bài viết đều chứa đựng một giá trị sâu sắc! Phong sát hả! 🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/77.jpg"
"547260","<a href=""https://warpcast.com/clarahoang"" target=""_blank"">clarahoang</a>","388","116","3.3448275862068964","<a href=""https://warpcast.com/clarahoang/0x891e43a7"" target=""_blank"">https://warpcast.com/clarahoang/0x891e43a7</a>","American Son (not your) - demo version - live track\n\nIn light of rulings against privacy (and other shit going on in the world), I'm releasing this track that was never released. I originally wrote this when amorica entered into another forever war many, many years ago.\n\nThis is a group of real people, in a real room, playing real instruments, and not giving real fucks.\n\nDean & Zack guitar // Jem, & Poni (the Ettes) rhythm section - recorded by Andy P.\n "
"484364","<a href=""https://warpcast.com/meefoi"" target=""_blank"">meefoi</a>","388","101","3.8415841584158414","<a href=""https://warpcast.com/meefoi/0xfb494bc9"" target=""_blank"">https://warpcast.com/meefoi/0xfb494bc9</a>",""
"476827","<a href=""https://warpcast.com/saskiaferla.eth"" target=""_blank"">saskiaferla.eth</a>","388","16","24.25","<a href=""https://warpcast.com/saskiaferla.eth/0x3f5f73f5"" target=""_blank"">https://warpcast.com/saskiaferla.eth/0x3f5f73f5</a>","Good morning, dear frens 🤗 I hope your day is as bright as you are ✨ Have a wonderful day and keep Phavering 🦄💜"
"498287","<a href=""https://warpcast.com/bim22691"" target=""_blank"">bim22691</a>","387","470","0.823404255319149","<a href=""https://warpcast.com/bim22691/0x27a78e8f"" target=""_blank"">https://warpcast.com/bim22691/0x27a78e8f</a>"," Cảm ơn sếp đã chia sẻ những hiểu biết của mình! Yowza!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/34.jpg"
"435711","<a href=""https://warpcast.com/thanhtuan92"" target=""_blank"">thanhtuan92</a>","387","459","0.8431372549019608","<a href=""https://warpcast.com/thanhtuan92/0x805bde5b"" target=""_blank"">https://warpcast.com/thanhtuan92/0x805bde5b</a>","😝 Have you had any moments of gratitude today? Oh là là!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/86.jpg"
"548014","<a href=""https://warpcast.com/hamynguyen"" target=""_blank"">hamynguyen</a>","387","403","0.9602977667493796","<a href=""https://warpcast.com/hamynguyen/0x222a9f23"" target=""_blank"">https://warpcast.com/hamynguyen/0x222a9f23</a>","Have you had any moments of hope today? Hay zữ bồ! 🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/3.jpg"
"566834","<a href=""https://warpcast.com/anhnhung"" target=""_blank"">anhnhung</a>","387","136","2.8455882352941178","<a href=""https://warpcast.com/anhnhung/0x991fdab0"" target=""_blank"">https://warpcast.com/anhnhung/0x991fdab0</a>","I just voted ""Increase Borrow Rates + Option 2"" on ""[ARFC] Gauntlet recommendation for MAI / MIMATIC deprecation"" https://snapshot.org/#/aave.eth/proposal/0x9b7173e3f91ba3cab15dbe2d6d241de2e58b027612c690f00609d6e4fb422748 #Snapshot "
"429173","<a href=""https://warpcast.com/july94"" target=""_blank"">july94</a>","387","97","3.9896907216494846","<a href=""https://warpcast.com/july94/0x5eb58ad0"" target=""_blank"">https://warpcast.com/july94/0x5eb58ad0</a>",""
"834","<a href=""https://warpcast.com/gabrielayuso.eth"" target=""_blank"">gabrielayuso.eth</a>","387","70","5.5285714285714285","<a href=""https://warpcast.com/gabrielayuso.eth/0x882e31aa"" target=""_blank"">https://warpcast.com/gabrielayuso.eth/0x882e31aa</a>","How could something like /tavern integrate with Warpcast?\n\n1. Send programmatic DCs for reminders.\n2. Make it easier to (auto?) share on FC that you're currently in a tavern.\n3. Use FIP-2 to support casting directly to the tavern from the tavern.\n\nIt would be cool if you could clip audio snippets from recorded taverns and share them in FC. Playable in WC."
"246098","<a href=""https://warpcast.com/tuan"" target=""_blank"">tuan</a>","386","482","0.8008298755186722","<a href=""https://warpcast.com/tuan/0xfb889eef"" target=""_blank"">https://warpcast.com/tuan/0xfb889eef</a>","Hay zữ bro! 😆 Thức dậy và tỏa sáng! Chúc cậu có một ngày tuyệt vời!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/110.jpg"
"505898","<a href=""https://warpcast.com/annie95"" target=""_blank"">annie95</a>","386","418","0.9234449760765551","<a href=""https://warpcast.com/annie95/0xd511b68f"" target=""_blank"">https://warpcast.com/annie95/0xd511b68f</a>","Hôm nay bà đã thực hiện được những mục tiêu của mình chưa? 👋 Hot dog!🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/52.jpg"
"505050","<a href=""https://warpcast.com/mancrypto"" target=""_blank"">mancrypto</a>","386","308","1.2532467532467533","<a href=""https://warpcast.com/mancrypto/0xfa06ce96"" target=""_blank"">https://warpcast.com/mancrypto/0xfa06ce96</a>",""
